B002NWNTL0|The Last Enemy|4.2|Suspense, Drama, Adventure, Science Fiction, Romance|An expatriate mathematician returns to England to find the nation transformed into a hyper-paranoid surveillance society plagued by terrorists fugitives and spies. Searching for the truth about his brother's mysterious death he is catapulted into an international conspiracy and a passionate love affair with his brother's widow.
B006TA764S|Kill List|4.0|Suspense, Horror, Action|When a hitman comes out of retirement he's drawn into a dark and evil underworld.
B001QDKK3W|Lie to Me|4.8|Suspense, Drama|In Season One Cal heads up a private agency contracted by the FBI local police law firms corporations and private individuals when they hit roadblocks in their searches for the truth. Joining him are a variety of experts in the field of behavioral evaluation: Dr. Gillian Foster is a gifted psychologist and Cal's professional partner a woman whose guidance Cal needs whether he knows it or not; Will Loker is Cal's lead researcher and he is so aware of the human tendency to lie that he has decided to uncomplicate matters and practice what he terms "radical honesty": he says everything on his mind at all times. Ria Torres the newest member of the team arrives at the truth differently by acting more on instinct and using her natural less-studied ability to read body language and catch certain clues that Cal's other pledges may miss. Lie To Me probes how people can deceive themselves just as easily as they deceive others and explores the idea that there is nothing more revealing than when we choose to tell the truth and when we decide to lie.
B003QH7E94|Blue's Clues|4.8|Comedy, Animation, Kids, Arts, Entertainment, and Culture|Blue's Clues is a breakthrough play-along show which allows its preschool audience to step inside and become part of a bright fanciful computer animated world.
B0057AHO7K|Intervention|3.6|Drama, Documentary, Special Interest|INTERVENTION is a powerful and gripping television series in which people confront their darkest demons and seek a route to redemption.
B007G5GMMC|The Hunter|4.3|Suspense, Drama, Adventure|Willem Dafoe plays a mercenary sent by a shadowy corporation to the untamed wilderness of Tasmania to track down a tiger thought to be extinct whose genetic code holds the secret to a dangerous weapon.
B0066SB8UQ|Green Lantern: The Animated Series|4.7|Science Fiction, Animation, Kids, Fantasy, Adventure, Action|Warner Bros. Animation is bringing the Green Lantern to television in an all-new CG animated action series from world-renowned producer artist and animator Bruce Timm. Based upon the DC Comics super hero...
B009QW6A0M|Too Cute!|4.7|Documentary, Special Interest|Witness the coming-of-age story of kittens and puppies of special litters. You'll see litters of kittens grow from helpless furballs to rambunctious young kittens in this epic story. Even a trio of Rhodesian Ridgebacks run circles around mom Peanut fluffy Chow Chows puppies bring plenty of attitude and Havanese Lulu has her paws full with five pups. These animals go from cute to cuter durin
B001R2NP66|Mystery Science Theater 3000: Future War|4.5|Comedy|The guys take a crack at Future War (1997) in which a man formerly enslaved by aliens escapes to modern-day Los Angeles but is being tracked by cyborgs and their trained dinosaurs. Mike and the Bots thank Pearl for not killing them which derails her plans. Tom makes himself a pair of legs so he can kick-box.
B000VU2STU|Life|4.8|Suspense, Action, Drama|Detective Charlie Crews was framed convicted and cleared for a crime he didn't commit. Twelve years of hard time have given him a unique philosophy on life and criminal investigation. Now he's readjusting to a world that's moved on without him returning to a job he loves with an intense determination to solve the ultimate case: his own.
B007JF9DB6|How It's Made|4.7|Documentary, Special Interest|From hot dogs to hot air balloons find out how many of the objects we use become the things they are. Watch as "How It's Made" reveals the methods and materials of everyday items in a behind-the-scenes look at the manufacturing process.
B0072C8RPE|Trial & Retribution|3.4|Suspense, Drama|Like Law & Order this long-running British detective series follows cases from crime to courts. Brusque detective Michael Walker (David Hayman The Boy in the Striped Pajamas) collars London's killers and viewers are left to decide if justice was served. With Kate Buffery and Victoria Smurfit created by Lynda La Plante (Prime Suspect).
B001SE1FAG|Survivor|4.5|Unscripted, Adventure|Short Description Not Available
B000WMGZ8M|My Name Is Earl|4.8|Comedy, Action|Season 3 finds our hero in the toughest spot of his life â€” prison!  Of course Earl was only taking the rap for Joy.
B00459EZ7Q|Stargate Universe|4.6|Drama, Science Fiction, Action|The Destiny continues its journey through the Universe while its crew suffers from a lack of supplies and no knowledge of its final destination.
B003LND0BE|Daria|4.9|Animation, Drama, Young Adult Audience, Comedy, Romance|The people of Lawndale just don't get Daria Morgendorffer. See Daria was born alienated and now she's just trying to make it through high school with as little human contact as possible. Daria lacks enthusiasm but she makes up for it with sarcasm.
B004H3H270|[Featurette] Salt - The Ultimate Female Action Hero|4.2|Suspense, Drama, Action|Salt - The Ultimate Female Action Hero Featurette
B001SRN6IW|The Pelican Brief|4.7|Suspense, Drama|Julia Roberts who finds herself embroiled in a terrifying web of intrigue extending to the highest levels of government after she writes a legal brief exposing the illegal activities.
B006LG7IJ8|Portlandia|4.8|Comedy|Starring Fred Armisen & Carrie Brownstein as a variety of wonderfully eccentric characters
B0087YS8NC|The Magic Of Belle Isle|4.8|Comedy, Drama|Morgan Freeman plays Monte Wildhorn a famous Western novelist whose passion for writing hits an impasse. He takes a lakeside cabin for the summer in picturesque Belle Isle befriending the family next door - an attractive single mom (Virginia Madsen) and her young daughters - who help him find inspiration again.
B000UVUMDO|Damages|4.6|Suspense, Drama|A law school graduate becomes the protégée of a successful Manhattan litigator who specializes in corporate-malfeasance cases.
B003IB91QW|Solved: Extreme Forensics|3.5|Drama, Documentary, Special Interest|Compelling cases bizarre crime scenes and criminal minds so conniving they defy understanding. In Solved: Extreme Forensics new never-before seen forensic techniques are employed to solve the most puzzling of cases. Welcome to the next generation in forensic drama - it's raw it's unbelievably riveting and it's real.
B0018SOVIA|Super Why!|4.8|Animation, Kids|Welcome to SUPER WHY! a breakthrough preschool series designed to help kids age 3 to 6 with the critical skills they need to learn to read (and love to read!) as recommended by the National Reading Panel.  These skills include alphabet skills word families spelling comprehension and vocabulary.
B00AEFSISW|Care Bears: Adventures in Care-A-Lot|3.8|Animation, Kids|This series features the new redesigned Care Bears with redesigned tummy symbols (now called "belly badges").
B0024DXFIA|RENO 911!|4.7|Action, Comedy|The brave men and women of the Washoe County Sheriff's Department keep Reno Nevada on the straight and narrow. Led by Lieutenant Jim Dangle the officers of RENO 911! attempt to keep the streets safe from criminals -- and themselves.
B002OLLH46|X-Men Origins: Wolverine: World Premiere|4.2|Science Fiction, Action|X-Men Origins: Wolverine is now available for download!  Get top notch coverage of the world premiere of the blockbuster film X-Men Origins: Wolverine!  Step onto the red carpet and catch interviews with stars Hugh Jackman Liev Schreiber Danny Huston Taylor Kitsch and director Gavin Hood.
B005CZM5DI|Haven|4.8|Science Fiction|A drama following former FBI Agent Audrey Parker who was brought to Haven Maine by a routine case.  The town turned out to be a longtime refuge for people that are affected by a range of supernatural afflictions.  Audrey chose to stay in Haven and explore its many secrets -- including her own surprising connections to this extraordinary place.
B009CH0T9O|American Restoration|4.5|Special Interest|History takes you back to the future with Pawn Stars perennial favorite Rick Dale. In the new series American Restoration viewers go behind-the-scenes of Rick's family business for an in-depth look at the age-old art of antique restoration.
B00599IU22|The First 48|4.5|Unscripted, Documentary|"The First 48" follows the nations top police departments during the critical first 48 hours of murder investigations giving unprecedented access to crime scenes interrogations and forensic processing.
B003336P1Y|Curious George|4.9|Animation, Kids|This season George meets a Chinstrap penguin in the Antarctic participates in the Annual Amazing Maze Race at Renkins Farm and learns all about recycling.
B000W5KBI4|Numb3rs|4.8|Suspense, Drama|Numb3rs Season 4
B0090EJZA8|Side by Side|4.5|Documentary|From Tribeca Film. Keanu Reeves takes an in-depth look at the future of digital cinema featuring interviews with cinematic masters James Cameron David Fincher David Lynch Martin Scorsese Steven Soderbergh and more.
B005CRVDR0|Dance Moms|4.6|Unscripted, Drama, Special Interest|"Dance Moms" follows Abby Lee Miller and the nation's favorite tween dancers as they take on Hollywood while new auditions new competitions and new studios raise the stakes.
B000S9FEFY|The Closer|4.9|Suspense, Drama|Television's top detective is back on the case as Emmy® Award nominee and Golden Globe Award winner Kyra Sedgwick returns as feminine yet forceful offbeat yet indomitable CIA-trained Deputy Chief Brenda Leigh Johnson...
B0045TKIRW|How It's Made|4.8|Special Interest|Find out how NASCAR Engines Fish Food Steering Wheels Insulation Locomotives Deli Meats Propane Cylinders Motor Homes Flip Flops and many more ordinary everyday objects are made on How It's Made.
B0079W7X98|Masterpiece: Inspector Lewis|4.8|Suspense, Drama|Havoc reigns in Oxfordâ€™s religious community threatening the emotional and physical well-being of DS Hathaway.
B001RPORJ2|The Broken|3.9|Suspense, Horror, Drama|The life of a successful radiologist spirals out of control when she sees the spitting image of herself driving down a London street. While attempting to uncover who the imposter could be she stumbles into a terrifying mystery that her family and closest friends are somehow involved in leaving her with no one to trust.
B00150OTCE|The Orphanage|4.6|Horror, Drama|The Orphanage centers on Laura (Belén Rueda) who purchases her beloved childhood orphanage with dreams of restoring & reopening the abandoned facility as a place for disabled children.
B003KYZI5U|Doctor Who: The David Tennant Specials|4.9|Science Fiction, Drama, Adventure|In season four award-winning actor Catherine Tate returns as the Doctor's new companion reprising her role as Donna Noble from the 2006 Christmas special The Runaway Bride. They travel back to Pompeii in AD 79 investigate a series of grisly murders with the help of Agatha Christie and journey to the home world of the sinister Ood. Series Four also sees the return of the Doctor's previous companions - the vivacious Rose Tyler and the feisty Martha Jones.
B005I1S55S|Beyond Scared Straight|4.0|Unscripted, Drama|Scared Straight! the Academy Award & multiple-Emmy-winning documentary film by Arnold Shapiro made a huge impact on audiences through its portrayal of an effective juvenile prevention/intervention program at a NJ prison. Over the years both the prison program and the film have turned countless kids away from drugs violence and crime and kept them out of prison.
B0082CXI34|Adventure Time|4.8|Science Fiction, Comedy, Animation, Kids, Fantasy, Adventure, Action|When Finn and Jake call themselves "adventurers" they mean it! After all it takes a real adventurer to embark on an epic quest for the legendary Armor of Zeldaron reconcile a teenage vampire with her dad and run off a freaky looking horse who's hanging around outside and acting all freaky and stuff. Yep it's just one adventure after another.
B008621DSM|The Pact|4.2|Suspense, Horror, Arts, Entertainment, and Culture|THE PACT follows sisters Nicole and Annie who reluctantly return to their childhood home when their mother passes away to pay their last respects. While staying overnight in the house the sisters sense a mysterious presence in their midst: noises startling them in the night objects moving about a fallen picture of an unknown woman posed next to their mother.
B000P56MYS|The Shield|4.8|Suspense, Action, Drama|Devastated by Lem's death Vic resolves to track down the killer and looks to salvage his own career by enlisting Aceveda's help in beating back Detective Kavanaugh's challenge.
B005JR3PMY|Prime Suspect|4.1|Suspense, Drama|From director Peter Berg (Friday Night Lights) comes the re-imagining of the British television hit starring Maria Bello (The Mummy: Tomb of the Dragon Emperor A History of Violence The Cooler) as the tough-as-nails detective who doesn't know when to quit.
B0064YPSRG|Loosies|3.8|Comedy, Drama, Romance, Suspense|A young New York City pickpocket is confronted by a woman with whom he had a passionate one-night affair. She informs him that she is now pregnant with his child and he has to change his ways and take responsibility for his actions in order to win the girl of his dreams.
B004M1UERW|Modern Marvels|4.1|Historical, Documentary, Special Interest|From the heights of human ingenuity to the depths of engineering catastrophes Modern Marvels continues to explore the most awe-inspiring achievements in the world.
B006UJVOPA|Vera|4.7|Drama|Vera the brilliant but irascible investigator obsessed with her work and driven by her own demons faces each case with caustic wit and guile investigating crimes only she can solve.
B0072QWPSK|Bering Sea Gold|4.4|Unscripted|Meet the rugged treasure hunters who scour the bottom of the sea floor in a race to haul in as much gold as possible before the waters become too icy to dive. From a family who owns and operates an 80 foot barge to the only female dredger in Nome they put it all on the line. With gold's price at an all-time high some will go home rich and some will just go home.
B0087BJXM0|Workaholics|4.8|Comedy|Join Adam Blake and Ders three best buds who work together as telemarketers from 9 to 5 live together from 5 to 9 and party together 24/7. They never let work get in the way of a good time on this rowdy series.
B005KO352G|Archer|4.9|Comedy, Animation, Action|Archer is an animated half-hour comedy that revolves around an international spy agency and its employees. Although their work is daunting every covert operation and global crisis are occasions for the staff to undermine sabotage and betray each other for personal gains pleasures and prosperity. An FX Networks Original Series.
B002JAU1X0|Heroes|4.8|Drama, Adventure, Science Fiction, Action|Get a first look at the all new Season 4 of Heroes with footage that was previewed at Comic-Con San Diego.
B003B1TF2E|[Featurette] Planet 51: Life On Planet 51|4.1|Science Fiction, Comedy, Animation, Kids, Fantasy, Adventure|Planet 51: Life On Planet 51
B00A9QGKTK|I Didn't Come Here to Die|3.3|Comedy, Horror|The story of six young volunteers working on a humanitarian project in the woods. Horrific accidents rash decisions and the unpredictability of human nature leads them all to the same disturbing conclusion.
B009651C9S|Doc McStuffins|3.1|Animation, Kids, Fantasy, Arts, Entertainment, and Culture, Music Videos and Concerts|With the help of her stuffed animal friends Doc McStuffins runs a clinic for toys out of her playhouse.
B001GQG07O|Inspector Morse|4.4|Drama|Five two hour long mysteries see Morse (John Thaw) and Lewis (Kevin Whately) dealing with complex and remarkable cases including an 18-year-old murder case and a trip to Australia. Featuring Christopher Eccleston Zoe Wanamaker and Geraldine James.
B0012F6C72|Fierce People|4.1|Suspense, Drama|HD. A massage therapist and her son move into the mansion of a wealthy client but a shocking event changes their lives.
B004UP3D8M|Hobo with a Shotgun|4.5|Suspense, Comedy, Horror, Action|A hobo trapped in an urban hell realizes the only way to make a difference in this town is with a shotgun in his hand and two shells in its chamber.
B009RURGHO|The Men Who Built America|4.8|Historical, Documentary, Special Interest|Rockefeller Vanderbilt Carnegie Astor Ford and Morgan. Their names are part of history and synonymous with the American dream. These men transformed every industry they touched: oil rail steel shipping automobiles and finance.
B002TUO2SU|Red Cliff (English Subtitled)|4.6|Drama, International, Historical, Military and War, Adventure, Action|English Subtitles.  Legendary Hong Kong action specialist John Woo and international superstar Tony Leung reunite for their first feature film together since 1992's Hard Boiled with this historical drama set during the decisive 208 A.D. battle that heralded the end of the Han Dynasty. Adapted in part from the beloved Chinese tome Romance of the Three Kingdoms Red Cliff opens in the year 208 A.D. just as Prime Minister-turned-General Cao Cao (Zhang Fengyi) seeks permission from Han dynasty Emperor Xian (Wang Ning) to organize a southward-bound mission designed to silence troublesome warlords Liu Bei (You Yong) and Sun Quan (Chang Chen).
B001ATJQB4|The Venture Bros.|4.8|Science Fiction, Comedy, Animation, Adventure, Action|The Venture Brothers are two all-American teens who spend most their time hopping from one adventure to the next. Along with their caustic and self-centered father Dr. Venture the brothers have the uber-spy Brock Samson to protect them. Beset on all sides the Venture Brothers do all they can just to make it out alive.
B006X6JHH2|Absolutely Fabulous|4.8|Comedy|Twenty years ago the world was introduced to Edina Patsy and Saffron.  Into every new fad and fashion imaginable Eddy and best friend Patsy were often found to be at the bottom of a champagne glass - and not much has changed.   Now reprising their award-winning performances 20 years later the ladies are a tiny bit older none the wiser but definitely still Absolutely Fabulous.
B0055MQUM0|Alphas|4.6|Suspense, Drama, Action, Fantasy, Science Fiction|Syfy enters the world of super heroes with Alphas from the mind of writer Zak Penn and starring acclaimed actor and Academy Award nominee David Strathairn. Alphas introduces us to a team of ordinary citizens whose brain anomalies imbue them with extraordinary mental and physical abilities. Taking the law into their own hands the unlikely group led by Dr. Lee Rosen (Strathairn) investigates cases that suggest other Alpha activity to uncover what the CIA FBI and Pentagon have not been able or willing to solve. These gifted individuals must balance their quirky personalities and disparate backgrounds with their not always visible powers as they work to solve crimes stop the ticking time bomb and save the world.
B008HBEJOW|Haunted Highway|4.2|Unscripted, Special Interest|Haunted Highway puts the pedal to the metal as Jack Osbourne and Dana Workman investigate the most frightening claims of paranormal activity along remote back roads. Fueled by eyewitness interviews and evidence collected by state-of-the-art equipment Jack and Dana travel alone self-documenting their harrowing road trip while coming face-to-face with paranormal legends.
B004QUD8KE|Under Cover Boss : The Series|3.0|Unscripted|Each week UNDERCOVER BOSS follows a different executive as they leave the comfort of their corner office for an undercover mission to examine the inner workings of their companies. While working alongside their employees they see the effects that their decisions have on others and get an up-close look at both the good and the bad while discovering the unsung heroes who make their companies run.
B0021HAG5E|Mutant Chronicles|3.7|Adventure, Science Fiction, Action|In the year 2707 war rages between earth's four giant corporations as they battle over the planet's dwindling resources. In an era marked by warfare and social regression the earth is on the verge of ruin destruction is everywhere; battles explode on every ravaged continent. Amidst heavy combat an errant shell shatters an ancient buried seal releasing a horrific mutant army from its eternal prison deep within the earth. As the mutant scourge threatens human extinction a single squad of soldiers descends into the earth to fulfill the ages-old prophesy of the MUTANT CHRONICLES and save mankind.
B004H20ST0|Strangers|3.5|International, Arthouse, Drama, Romance|In this powerful drama an Israeli man and a Palestinian woman meet serendipitously during the World Cup finals in Germany and have an passionate affair.
B003XQK60W|iCarly|4.7|Comedy, Kids, Romance|Prepare to be blown away by the most awesome bedroom a girl could ever ask for! This season kicks off with the long-anticipated Carly Shay room reveal and also includes Carly's singing debut Penny Tee history an unforgettable prank episode and more!
B003QMJJCY|Blue's Clues|4.8|Comedy, Animation, Kids, Arts, Entertainment, and Culture|Join Blue in Season 2! This season Blue and her friends practice their ABC's learn to count celebrate Blue's birthday and more all while looking for Blue's Clues! And they'll need your help! We need to figure out the clues - Blue's Clues!
B004YSDQHS|Sesame Street|4.7|Comedy, Kids, Fantasy, Adventure, Arts, Entertainment, and Culture, Music Videos and Concerts|Hold on to your feathers - Sesame Street is 40! In 1969 Sesame Street changed the face of children's television forever with a groundbreaking educational program that brought people and puppets together. In its 40th season Sesame Street continues to innovate and educate encouraging children to explore the natural world through scientific exploration.
B008LRAS5Q|Wild Kratts|4.8|Comedy, Animation, Kids, Adventure|The real-life Chris and Martin introduce each Wild Kratts episode with a live action segment that imagines what it would be like to experience a never- before-seen wildlife moment and asks "What if...?" The Kratt brothers transition into animation and the adventure begins bringing early-elementary school children into the secret lives of extraordinary creatures many of which have never been animated before - including proboscis monkeys draco lizards and caracals!
B000WFB83Q|The Unit|4.8|Suspense, Military and War, Drama, Action|THE UNIT is an action drama that follows a covert team of special forces operatives as they risk their lives on undercover missions around the globe while their wives maintain the homefront protecting their husbands' secrets.
B001R2XQ8S|Mystery Science Theater 3000: Laserblast|4.7|Comedy|Mike Nelson Tom Servo and Crow T. Robot celebrate the end of seven hysterical seasons by watching one of the worst films ever made . . . Laserblast!
B004FK9CTQ|Gold Rush|4.6|Unscripted, Special Interest|Watch as Todd his father Jack and four other unemployed greenhorns leave their homes in search for a better life. While leasing a gold claim in Alaska Todd and company must ward off bears build homes for their families and keep the operation running as they take fate into their own hands with a make or break venture that will change their lives forever.
B005IWN5EI|Exile|2.4|Science Fiction, Romance, Action|Blind spaceship pilot helped by android
B005UVNEIE|Frontline|3.6|Documentary, Talk Show and Variety, Special Interest|Hailed upon its television broadcast debut as "the last best hope for broadcast documentaries" Frontline's stature over more than 28 years is reaffirmed each week through incisive documentaries covering the scope and complexity of the human experience.
B00574P75M|Hoarders|4.6|Drama, Documentary|Hoarders the first and most-watched series about people struggling with extreme hoarding returns to A&E for another powerful season. Each episode takes a fascinating look inside the lives of people whose inability to part with their belongings is so out of control that they are faced with life-changing consequences including eviction divorce and death.
B007G5H2X0|ATM|4.2|Suspense, Horror|After leaving their company Christmas Party together David Hargrove and Emily Brandt's impromptu first date takes an unexpected turn when their coworker Corey asks them to make a late-night stop at an ATM.
B007427K8W|Tosh.0|4.6|Comedy|Nothing can control/alt/delete Daniel Tosh as he powers up for a fourth season of internet freaks viral video embarrassments and valiant attempts at web redemption.
B004TPTY3G|2012: Apocolypse of the Dead|3.1|Science Fiction, Horror, Action|InterPol agents must join forces with dangerous prisoner to fight zombie hordes.
B004RZMQCE|Single-Handed|4.4|Suspense, Drama|When Garda Sergeant Jack Driscoll (Owen McDonnell) returns home to the windswept west coast of Ireland his father--and predecessor at his new post--warns: "Out here it's a team of one." As chief law-enforcement officer in this insular community Jack soon learns the hard truth in those words.
B0046DLPWY|The Whole Truth|3.0|Drama|From acclaimed filmmaker Jerry Bruckheimer (CSI) comes an up-close behind-the-scenes look at the legal process starring Maura Tierney (ER) and Rob Morrow (Numb3rs) that chronicles the way a case is built from the perspectives of both the defense and prosecution by showing each side equally and keeping its audience guessing - shifting allegiances of guilt or innocence until the very final scene.
B009XOJQF4|Operation Bottleneck|3.7|Drama, Action, Military and War|Six World War II paratroopers undertake an extremely dangerous rescue mission in Burma to recover a wounded officer who has been taken prisoner by the Japanese. It will ultimately cost the brave men their lives except for one 'lucky' survivor.
B004CTBG1W|Caillou|4.2|Comedy, Animation, Drama, Kids, Fantasy|Join Caillou as he explores everyday life where ordinary daily events spark his and your child's imagination.
B008DGRDZ8|Indie Game The Movie|4.5|Drama, Arthouse, Documentary|Witness a portrait of a new breed of artist: the videogame designer. At first the only way to make it as a designer in the video game industry was to work with major developers. Now a new breed of independent auteurs have taken their industry by storm.
B000I9TWV6|Dora the Explorer|4.6|Comedy, Animation, Kids, Fantasy, Adventure, Arts, Entertainment, and Culture|This play-along animated adventure series stars Dora a seven-year-old Latina heroine who asks preschoolers for their help on her adventures.  Along the way they'll meet friends overcome obstacles and learn a little Spanish!
B000JQYE4I|The Shield|4.8|Suspense, Drama|A volatile mixture of race drugs and money makes the streets of Farmington deadlier than ever as an obsessive Internal Affairs detective's pursuit of the Strike Team - including the investigation of a longtime partner's brutal murder - drives the embattled Vic Mackey to seek redemption.
B005KP7EK4|Blackthorn|4.1|Animation, Adventure, Action, Western|Sam Shepard is Butch Cassidy in this thrilling western about the legendary outlaw's return from exile. After years of quiet he embarks on his greatest adventure since his glory days with the Sundance Kid.
B009HNDCC4|Modern Family|4.9|Comedy|A recipient of the 2010 Emmy Award for Outstanding Comedy Series and a Screen Actors Guild Award for Outstanding Performance by an Ensemble in a Comedy Series Modern Family returns to ABC for its fourth season!
B00252MNWY|Southland|4.8|Suspense, Action, Drama|From the beaches of Malibu to the streets of East L.A. this fast-moving drama takes viewers inside the lives of cops criminals victims and their families. John Cooper (Band of Brothers' Michael Cudlitz) is a seasoned Los Angeles cop assigned to train young rookie Ben Sherman (The O.C.'s Ben McKenzie).
B000ZU1KMW|Battlestar Galactica ('04)|4.8|Drama, Action, Adventure, Science Fiction|Battlestar is Back!  As season 4 opens the last remnants of humanity continue their search for a new home the thin line that separates them from the rapidly evolving Cylons is being redrawn.  Galactica's crew rocked by Starbuck's sudden and mysterious return from the dead - and her claims that she has been to Earth and can lead them there - attempts to make sense of the inexplicable.  Meanwhile four members of the fleet are still reeling from the revelation that they are Cylons and have been all along.
B004G7CRUY|HISTORY Specials|3.0|Historical, Documentary, Military and War, Special Interest|THE HISTORY CHANNEL brings history's most incredible wartime feats scientific mysteries and turbulent periods back to life in top-rated programs on topics including Sherman's March the battle of Thermopylae comets the Plague and the Dark Ages.
B004XQYP9Y|The Bang Bang Club|4.5|Historical, Arthouse, Drama|The Bang Bang Club was the name given to four young photographers whose work captured the final bloody days of white rule in South Africa. The film tells the remarkable story of these young men and the extraordinary extremes they went to in order to capture their pictures.
B005544TRQ|Suits|4.7|Comedy, Drama|"Suits" will launch its freshman season with stars Gabriel Macht ("Love and Other Drugs") as one of Manhattan's top corporate lawyers sets out to recruit a new hotshot associate and hires the only guy that impresses him - Patrick J. Adams ("Lost") as Mike Ross a brilliant but unmotivated college dropout. Though he isn't actually a lawyer this legal prodigy has the book smarts of a Harvard law grad and the street smarts of a hustler. However in order to serve justice and save their jobs both these unconventional thinkers must continue the charade.
B004VQX4PW|Pawn Stars|4.7|Unscripted, Special Interest|The history of money-lending dates back thousands of years. Long before the HISTORY hit series Pawn Stars pawnbrokers helped people make ends meet by providing loans in exchange for personal items of value. There is no better example of today's pawnbrokers than the Harrison family's Gold and Silver Pawn shop on the outskirts of Las Vegas - the modern day Mecca for people in need of quick cash.
B009OYRXBM|Price Check|3.8|Comedy, Drama|PRICE CHECK is a smart and honest comedy that examines who we think we are and what we're willing to do for the life we think we deserve.
B007YNXQXO|Survivor|3.6|Unscripted, Adventure|Active volcanoes and wild beasts are the least of their problems. Everybody knows that the real challenge is to outwit outplay and outlast all others.
B004E2BY8W|The Good Life|4.2|Comedy|Good Neighbours continues into its third season. Life as an urban farmer begins to get Barbara down particularly when a passer-by mistakes her for a boy. When Barbara rips her last good dress she reaches her limit. For Tom and Barbara it is often backbreaking work and they have nearly given up but their indestructible partnership keeps their sense of humor intact. This program initially aired on television as Good Neighbours but is regarded in the UK as The Good Life.
B0070XUDOS|Father Brown|3.3|Drama|Eyes twinkling behind his spectacles Kenneth More is G.K. Chesterton's wily detective in this classic British series.
B00524HBY2|The Glades|4.7|Drama|The hit A&E original scripted drama series The Glades returns for another season as hard-nosed and quick-witted detective Jim Longworth takes on countless homicide cases in the seemingly sleepy town of Palm Glade Florida.
B000WUAZZI|Tremors|4.7|Science Fiction, Suspense, Comedy, Western, Horror, Adventure, Action|Michael Gross star of all three Tremors films returns for the series adaptation in the role of Burt Gummer a no-nonsense survivalist who likes his cars fast and his guns loaded.  Burt lives in the sleepy desert town of Perfection Nevada where he and other Perfectionites struggle to maintain an uneasy peace with the Graboid El Blanco a pre-historic giant albino worm.
B005FYL60E|Dead Hooker in a Trunk|4.3|Horror|Four friends set out on an everyday errand and end up in a fight for their lives when they discover the body of a dead hooker left in their trunk.
B009L0H5OY|Hart of Dixie|4.9|Drama|Rachel Bilson leads a stellar ensemble cast in Hart of Dixie a charming fish-out-of-water comedic drama about small-town living big-city attitudes and complicated love triangles. And things sure get steamy in season two! Things kick off with Zoe having to choose between bad boy Wade (Wilson Bethel) and good guy George (Scott Porter). Jaime King Cress Williams and Tim Matheson also star.
B001R4175U|Mystery Science Theater 3000: Werewolf|4.6|Comedy|Directed by Tony Zarindast Werewolf has been described by Kevin Murphy as "a gift from God" for all of the prime riffing opportunities.
B00932ADLC|Bunheads|4.7|Comedy, Drama, Kids, Romance|Bunheads is the tale of a Las Vegas showgirl who impulsively marries a man moves to his sleepy coastal town and takes an uneasy role at her new mother-in-law's dance school.
B00978SIJ6|Butter|4.1|Comedy|HD. Scandal greed blackmail and sex are the ingredients of this wicked satire set in the world of Iowa butter-carving contests.
B007ZF1JW6|Young Justice|4.8|Science Fiction, Animation, Adventure, Romance, Action, Kids|In YOUNG JUSTICE: INVASION being a teenager means proving yourself over and over -- to peers parents teachers mentors and ultimately to yourself. But what if you're not just a normal teenager? What if you're a teenage super hero?
B001V80OP6|Olivia|4.5|Animation, Kids|She's a piano prodigy a cat detective founder of her own country a fashion designer even a veterinarian. She's Olivia the Pig here in all her porcine glory in Season 1 of her brand new series! The sky's the limit for Olivia and you and adventure!
B003NS0O70|Primeval|4.6|Science Fiction, Suspense, Drama, Fantasy, Adventure, Action|Primeval roars back onto the screens for an extended third season. Nick Cutter must fight to re-focus his embattled team. The crew is joined by some new recruits in the form of maverick policeman Danny Quinn spunky Egyptologist Sarah Page and the new leader of the ARC's security forces Captain Becker.  Prepare for more explosive action as Primeval bares its newly sharpened teeth.
B009ZQGL5I|_DUPE_Deadfall|4.3|Action|Siblings Addison (Eric Bana) and Liza (Olivia Wilde) are fleeing from a casino heist when their getaway results in a car accident and a dead state trooper.
B003HIC3ZW|Mystery Science Theater 3000: The Crawling Eye|4.3|Comedy|In the first national broadcast of MST3K the Mads have moved into Deep 13 Joel has spruced up the Bots and Forrest Tucker sleepwalks his way through this week's literally eye-popping film.
B002C4U7O6|Top Chef Masters|4.2|Unscripted, Special Interest|Calling all foodies...it's time to salivate! "Top Chef Masters" is a spin-off series of the Emmy and James Beard Award-winning No. 1 food show on cable "Top Chef." The judges' table has finally turned - and we'll see what happens when these top chefs are now on the other side. "Top Chef Masters" will pit 24 world-renowned chefs against each other and see how well they fare in the tried and true format of "Top Chef." In each episode money will be at stake for the chefs with the winners of eliminations being awarded cash donations for their charities. The winning chef will receive $100000 for the charity of their choice.
B004KK77FC|Flying Wild Alaska|4.6|Unscripted, Special Interest|"Flying Wild Alaska" follows the unconventional Tweto family that rules Alaska's most dangerous skies. Operating their family-run airline Era Alaska they are the lifeline for the isolated rural inhabitants of the Bering Sea coastline. From champion snow dogs bound for the Iditarod to groceries for miners working on an operation on the North Slope the goods that the intrepid pilots ship on any given day are crucial to everyday life.
